celltype,gene,adj_p_val,lfc
Exc,HMGCR,2.00E-39,-0.013400769
Exc,PLEKHJ1,1.99E-39,-0.149769581
Exc,EPM2AIP1,1.98E-39,0.004532525
Exc,RALY,1.92E-39,-0.06013513
Exc,SRRM2,1.88E-39,0.078703961
Exc,PPP4R3A,1.88E-39,-0.115249807
Exc,SGK223,1.86E-39,-0.02467454
Exc,SNN,1.86E-39,0.063407881
Exc,ARHGAP29,1.80E-39,-0.49169862
Exc,GRHPR,1.78E-39,-0.417653403
Exc,RHBDL2,1.64E-39,-0.51124489
Exc,EIF3E,1.60E-39,-0.091580146
Exc,POP5,1.56E-39,-0.595791376
Exc,PHLPP1,1.50E-39,0.021401684
Exc,XKR4,1.49E-39,0.066383988
Exc,USP54,1.49E-39,-0.061700746
Exc,VCL,1.49E-39,-0.001673901
Exc,STARD9,1.47E-39,-0.106764635
Exc,SLC30A3,1.42E-39,-0.060678412
Exc,TAF2,1.41E-39,-0.028831877
Exc,LRRC2,1.33E-39,-0.078961606
Exc,CSPP1,1.32E-39,0.081637138
Exc,COBL,1.31E-39,0.046033025
Exc,ZNF800,1.29E-39,-0.031188399
Exc,ETFB,1.28E-39,-0.490942619
Exc,ZCCHC9,1.19E-39,-0.343789917
Exc,CINP,1.15E-39,-0.157360209
Exc,SLK,1.12E-39,-0.068990375
Exc,CRELD1,1.06E-39,0.021735672
Exc,BCKDK,1.05E-39,-0.437870608
Exc,YWHAB,1.04E-39,-0.083222471
Exc,ATP1A3,1.03E-39,-0.093720259
Exc,QRICH1,1.03E-39,-0.040268081
Exc,ERICH3,1.03E-39,-0.044273492
Exc,USP10,1.03E-39,0.021157227
Exc,DNAH6,9.85E-40,0.087984832
Exc,KCTD20,9.74E-40,-0.143989202
Exc,DDX54,9.73E-40,-0.280310152
Exc,GLT1D1,9.71E-40,-0.028340121
Exc,ARL8B,9.52E-40,-0.021048861
Exc,KALRN,9.48E-40,-0.083904766
Exc,NDUFAF6,9.47E-40,-0.025873509
Exc,NSD1,9.46E-40,0.013245191
Exc,RIF1,9.37E-40,0.074827407
Exc,FAHD1,9.00E-40,-0.458919163
Exc,BRCC3,8.84E-40,-0.248440104
Exc,TMEM2,8.75E-40,0.021225052
Exc,PUS7,8.32E-40,-0.101924746
Exc,AP3B1,8.24E-40,0.042862381
Exc,SCYL1,8.10E-40,-0.012893959
Exc,KATNAL1,7.98E-40,-0.035165624
Exc,CDK14,7.82E-40,-0.051526278
Exc,ZNF382,7.82E-40,-0.120429276
Exc,PDP2,7.80E-40,-0.111936136
Exc,CKMT1A,7.77E-40,-0.282453449
Exc,STX18,7.72E-40,-0.059330826
Exc,CDON,7.60E-40,0.028013175
Exc,PPIH,7.48E-40,-0.501965219
Exc,SPICE1,7.35E-40,-0.072473496
Exc,HAUS2,7.04E-40,-0.295981491
Exc,RPLP1,6.87E-40,-0.02096491
Exc,UHMK1,6.43E-40,-0.108691373
Exc,SH3GLB1,6.34E-40,-0.068020633
Exc,POLR1D,6.34E-40,-0.108279054
Exc,TBC1D4,6.33E-40,0.016626851
Exc,C10orf35,6.22E-40,-0.361593935
Exc,SCRN2,6.21E-40,-0.490242923
Exc,MCF2L,6.09E-40,0.035089046
Exc,NTPCR,5.97E-40,-0.171835109
Exc,TIMM23,5.91E-40,-0.124846921
Exc,SHPRH,5.41E-40,0.064817709
Exc,ZNF791,5.29E-40,-0.020649782
Exc,CPE,5.04E-40,-0.075522972
Exc,GLB1L3,4.90E-40,-0.148425594
Exc,CDYL2,4.65E-40,0.004699309
Exc,SH3RF1,4.62E-40,-0.068109843
Exc,CAB39L,4.47E-40,-0.05859065
Exc,C9orf129,4.44E-40,-0.171504922
Exc,ATP6V0B,4.41E-40,0.000199077
Exc,CCDC124,4.40E-40,-0.163587858
Exc,SCARB2,4.39E-40,-0.018084971
Exc,GRAMD1B,4.38E-40,0.093363731
Exc,TOMM40,4.19E-40,-0.226933703
Exc,C6orf203,4.18E-40,-0.311773939
Exc,PHC2,4.18E-40,-0.034976698
Exc,STX1B,4.15E-40,-0.098122896
Exc,CTNNAL1,3.91E-40,-0.019167763
Exc,MRPL24,3.91E-40,-0.602086135
Exc,UEVLD,3.75E-40,-0.424136824
Exc,UBE2L3,3.74E-40,0.109280323
Exc,ECHS1,3.71E-40,-0.22168525
Exc,TRAPPC3,3.70E-40,-0.127772156
Exc,RBPJ,3.69E-40,0.083268916
Exc,CDH9,3.65E-40,-0.025084033
Exc,MBTPS1,3.53E-40,0.059338332
Exc,MFSD8,3.48E-40,-0.2007998
Exc,PNKP,3.40E-40,-0.284013858
Exc,DCTN6,3.18E-40,-0.240630522
Exc,NDUFA6,3.14E-40,-0.334201403
Exc,ZFYVE21,3.13E-40,-0.084880264
Exc,TUBG1,3.05E-40,-0.457008355
Exc,TUBGCP3,2.93E-40,-0.138875203
Exc,CUTC,2.79E-40,-0.388254371
Exc,PEBP4,2.78E-40,-0.353738404
Exc,STK3,2.78E-40,-0.197042572
Exc,NUDT14,2.74E-40,-0.134808641
Exc,APLP1,2.67E-40,-0.027393757
Exc,AP3M2,2.65E-40,-0.145313437
Exc,DIP2A,2.63E-40,-0.130273325
Exc,COG2,2.59E-40,-0.038739815
Exc,GNL1,2.47E-40,-0.121972821
Exc,KCNC4,2.43E-40,-0.04126274
Exc,APEX1,2.10E-40,-0.221416448
Exc,TTC37,2.04E-40,0.015424515
Exc,B3GALNT1,1.95E-40,-0.216131203
Exc,WWC3,1.94E-40,-0.105208679
Exc,PDS5A,1.85E-40,-0.005121495
Exc,PID1,1.84E-40,-0.055923987
Exc,PRR3,1.71E-40,-0.280852339
Exc,ABHD6,1.65E-40,-0.071246801
Exc,RBBP6,1.65E-40,0.136575292
Exc,CYTH3,1.56E-40,0.056394327
Exc,CYLD,1.52E-40,-0.030126526
Exc,LRP11,1.49E-40,-0.183463815
Exc,TRIM2,1.49E-40,-0.046751843
Exc,SMAD3,1.37E-40,0.057793337
Exc,HDAC4,1.29E-40,0.068238527
Exc,RIMBP2,1.28E-40,0.048319078
Exc,POLA1,1.22E-40,-0.197890834
Exc,PMS2,1.22E-40,-0.253658641
Exc,XPNPEP3,1.14E-40,-0.206376222
Exc,MROH1,1.14E-40,0.075075889
Exc,ANKRD11,1.11E-40,0.088520504
Exc,CLDN11,1.04E-40,-0.230936191
Exc,SLAIN1,1.03E-40,0.05425591
Exc,BTBD7,9.80E-41,0.023870758
Exc,RIOK3,9.77E-41,-0.079459905
Exc,CCDC92,9.59E-41,0.008819181
Exc,CDO1,9.36E-41,-0.178508742
Exc,ZFYVE28,9.36E-41,0.032781167
Exc,CREM,9.26E-41,-0.05011633
Exc,HAT1,9.21E-41,-0.198127173
Exc,VKORC1L1,9.18E-41,-0.031316896
Exc,NUDT2,9.12E-41,-0.444420353
Exc,AP4M1,9.12E-41,-0.527089723
Exc,CFAP43,9.08E-41,-0.36390767
Exc,USP13,8.93E-41,-0.235068292
Exc,ZNFX1,8.93E-41,-0.175210352
Exc,REV1,8.87E-41,0.00404205
Exc,ST5,8.50E-41,-0.065354605
Exc,ZNF333,8.50E-41,-0.540924347
Exc,GABRA2,8.43E-41,0.062875927
Exc,MKNK1,8.32E-41,0.054816477
Exc,WWC2,8.22E-41,-0.0177864
Exc,GAPDH,7.73E-41,-0.08986871
Exc,SYBU,7.25E-41,0.023610783
Exc,IFRD1,7.18E-41,0.026235853
Exc,NDUFAF2,7.05E-41,0.002331836
Exc,NVL,6.92E-41,-0.088887278
Exc,CTNNA1,6.92E-41,-0.072169435
Exc,CTTNBP2NL,6.61E-41,-0.128177075
Exc,MPZL1,6.53E-41,-0.140335476
Exc,KANSL3,6.27E-41,-0.101813438
Exc,PTDSS1,6.16E-41,-0.024033753
Exc,BCL7A,6.09E-41,-0.154360075
Exc,SUZ12,5.97E-41,0.025268656
Exc,KANSL1L,5.74E-41,0.063035932
Exc,SNAP23,5.69E-41,-0.14830085
Exc,ELP3,5.62E-41,-0.110053339
Exc,SEC24A,5.45E-41,-0.071631687
Exc,TUSC2,5.35E-41,-0.223351554
Exc,SMIM8,5.14E-41,-0.001679874
Exc,FMN2,5.00E-41,-0.046850984
Exc,MCM3AP,4.98E-41,-0.143031082
Exc,NCOA6,4.83E-41,-0.055046181
Exc,CASD1,4.76E-41,-0.004692312
Exc,AKR1B1,4.55E-41,-0.166311598
Exc,TAMM41,4.38E-41,-0.069422034
Exc,C12orf10,4.36E-41,-0.272994523
Exc,FBXO34,4.33E-41,0.039600112
Exc,TCEB2,4.21E-41,0.02465584
Exc,LGI1,4.13E-41,-0.035328709
Exc,WDR41,4.08E-41,-0.043848592
Exc,TMEM120B,4.01E-41,0.098285421
Exc,EWSR1,3.92E-41,-0.068773103
Exc,GRIN2A,3.54E-41,-0.097078584
Exc,DHPS,3.39E-41,-0.252374457
Exc,TSTD2,3.34E-41,-0.308698665
Exc,KCNH1,3.31E-41,-0.030510922
Exc,SAFB2,3.10E-41,-0.033288778
Exc,RNFT2,2.89E-41,-0.232884636
Exc,SPOCK2,2.87E-41,-0.093485928
Exc,KCNK4,2.82E-41,-0.392601207
Exc,CEP85L,2.71E-41,0.006964619
Exc,SRP68,2.65E-41,-0.202436338
Exc,SLC36A4,2.36E-41,-0.025269362
Exc,FCHSD2,2.35E-41,-0.054549885
Exc,ZBTB38,2.33E-41,0.005952234
Exc,SUPT7L,2.28E-41,-0.209616134
Exc,LRCH1,2.27E-41,0.049990633
Exc,GLE1,2.25E-41,-0.169623374
Exc,ZNF704,2.24E-41,0.063627935
Exc,FGF14,2.24E-41,0.19007571
Exc,PHIP,2.22E-41,0.022484664
Exc,CCDC30,2.10E-41,0.021257129
Exc,PDXK,2.10E-41,-0.001944001
Exc,CCDC148,2.10E-41,-0.173222032
Exc,HADHA,2.09E-41,-0.110393595
Exc,GRM3,2.01E-41,0.08018326
Exc,ST6GALNAC3,1.99E-41,-0.035284828
Exc,NBPF19,1.98E-41,-0.275194948
Exc,MS4A13,1.98E-41,-0.543937237
Exc,LRP6,1.97E-41,-0.017249425
Exc,BRD8,1.89E-41,-0.07877642
Exc,VGLL4,1.89E-41,0.061821135
Exc,CPEB1,1.86E-41,-0.105135292
Exc,TRIM36,1.84E-41,-0.10972534
Exc,SNRNP35,1.84E-41,-0.392501241
Exc,SUSD5,1.84E-41,-0.29076143
Exc,CEBPZOS,1.81E-41,-0.137591375
Exc,NMRAL1,1.73E-41,-0.227109585
Exc,MAP1B,1.72E-41,-0.152922402
Exc,NFU1,1.72E-41,-0.232150718
Exc,GSTM3,1.70E-41,-0.150643746
Exc,ATXN2,1.68E-41,0.021989831
Exc,DENND1B,1.61E-41,-0.047622332
Exc,MTERF2,1.58E-41,-0.475171957
Exc,ATXN3,1.57E-41,-0.021625935
Exc,ANAPC4,1.52E-41,-0.227758626
Exc,AGBL5,1.51E-41,-0.356559988
Exc,TIMM9,1.51E-41,-0.292890544
Exc,DSE,1.47E-41,-0.012718881
Exc,ZNF766,1.45E-41,-0.36032834
Exc,POLR3F,1.45E-41,-0.332677054
Exc,CCDC34,1.37E-41,0.029804311
Exc,WARS,1.35E-41,-0.185401723
Exc,NEURL1,1.32E-41,0.173869852
Exc,RNF150,1.32E-41,0.050900504
Exc,GAB2,1.31E-41,-0.005211471
Exc,DPCD,1.30E-41,-0.483335491
Exc,CDKL3,1.28E-41,-0.114365617
Exc,MRRF,1.27E-41,-0.320088284
Exc,HNRNPA3,1.27E-41,0.012751241
Exc,DNAJC13,1.27E-41,-0.139530966
Exc,KAT5,1.25E-41,-0.449219295
Exc,IGSF9B,1.25E-41,-0.02942166
Exc,ITFG2,1.20E-41,-0.148000225
Exc,LAMP5,1.16E-41,-0.077428687
Exc,TRHDE,1.15E-41,-0.000757729
Exc,SMG6,1.15E-41,0.045663691
Exc,TRNT1,1.15E-41,-0.388995563
Exc,TRAPPC8,1.11E-41,-0.13227493
Exc,AMD1,1.07E-41,0.020936361
Exc,CRLS1,1.01E-41,-0.103787754
Exc,RANBP10,1.01E-41,-0.088952198
Exc,PRKCE,1.00E-41,-0.009819632
Exc,ILF2,9.97E-42,-0.258844471
Exc,PACS1,9.63E-42,0.07350992
Exc,DAZAP2,9.36E-42,-0.091598271
Exc,NIPBL,9.24E-42,0.039361727
Exc,ERP44,9.09E-42,0.048348448
Exc,RPL26L1,8.98E-42,-0.562280275
Exc,TCAF1,8.91E-42,0.003038839
Exc,ETV1,8.83E-42,-0.401780189
Exc,NUCB1,8.83E-42,-0.168499922
Exc,KPNA4,8.70E-42,-0.02905136
Exc,EIF3I,8.57E-42,-0.37743244
Exc,FAM127B,8.50E-42,-0.30902801
Exc,NAA50,8.49E-42,-0.034109217
Exc,RFC3,8.31E-42,-0.261036699
Exc,GPRASP2,8.16E-42,-0.191276441
Exc,ZNF562,7.78E-42,-0.247327362
Exc,MAD1L1,7.66E-42,-0.120902318
Exc,MBD4,7.53E-42,-0.127164955
Exc,PPP3CA,7.32E-42,0.185960351
Exc,TSC2,7.28E-42,-0.008015016
Exc,TESK2,6.72E-42,-0.313601868
Exc,AKR1A1,6.64E-42,-0.42779302
Exc,FABP5,6.59E-42,-0.302888217
Exc,NDUFAF1,6.59E-42,-0.212450441
Exc,CAB39,6.53E-42,-0.057112439
Exc,LGMN,6.25E-42,-0.02210409
Exc,ZNF329,6.06E-42,-0.423270081
Exc,CRISPLD1,5.90E-42,-0.316358737
Exc,SLC11A2,5.85E-42,-0.176063165
Exc,RAB3C,5.77E-42,-0.065251475
Exc,CCDC115,5.60E-42,-0.327031284
Exc,ALKBH4,5.19E-42,-0.37504228
Exc,NRBP1,5.11E-42,-0.011229597
Exc,ZNF512,4.97E-42,-0.225173645
Exc,ZNF846,4.89E-42,-0.087343381
Exc,USP31,4.81E-42,-0.004999531
Exc,IFNAR2,4.73E-42,-0.190967268
Exc,KIAA0907,4.61E-42,-0.112665162
Exc,RPLP0,4.60E-42,-0.098841248
Exc,PIH1D1,4.52E-42,-0.357222892
Exc,PSRC1,4.49E-42,-0.011076833
Exc,HLA-C,4.43E-42,-0.84687305
Exc,GPR180,4.42E-42,-0.059533251
Exc,TRRAP,4.40E-42,-0.073572589
Exc,ABHD12,4.33E-42,0.071035333
Exc,BCAS3,4.27E-42,-0.032247895
Exc,ZC3H7A,4.21E-42,-0.202854865
Exc,SSNA1,4.17E-42,-0.111218929
Exc,REV3L,4.05E-42,0.036642445
Exc,BRIX1,3.86E-42,-0.334472193
Exc,SUPV3L1,3.79E-42,0.028096627
Exc,RPL23,3.72E-42,-0.072724099
Exc,C1orf123,3.65E-42,-0.324591877
Exc,DNAJC10,3.58E-42,-0.009874962
Exc,NCOA3,3.54E-42,-0.086455903
Exc,LRRK2,3.51E-42,0.022837432
Exc,COX19,3.48E-42,-0.15687951
Exc,STT3B,3.37E-42,-0.131922988
Exc,LAMA2,3.24E-42,-0.039750836
Exc,ECH1,3.23E-42,-0.268808863
Exc,PAM,3.22E-42,0.024475643
Exc,MPP1,3.20E-42,-0.230849025
Exc,DHX35,3.17E-42,-0.298454106
Exc,ASXL2,3.09E-42,-0.069434595
Exc,SDF2,2.97E-42,-0.39995472
Exc,NAPB,2.94E-42,-0.007730516
Exc,FBXO3,2.85E-42,-0.053672662
Exc,FAM126B,2.83E-42,-0.036137747
Exc,TIAM1,2.79E-42,-0.006873279
Exc,CIR1,2.74E-42,-0.048822374
Exc,UBE2E1,2.72E-42,-0.02906733
Exc,SLC25A46,2.71E-42,-0.079118662
Exc,UHRF1BP1L,2.63E-42,0.02676921
Exc,IDH3B,2.59E-42,-0.300305742
Exc,C21orf2,2.52E-42,-0.140474702
Exc,LNX1,2.48E-42,0.051713757
Exc,CCNL2,2.38E-42,-0.042605792
Exc,LSM2,2.35E-42,-0.56120867
Exc,MAPK8,2.02E-42,0.040599838
Exc,MANBAL,2.02E-42,-0.360566741
Exc,SNAI3,1.99E-42,-0.419349077
Exc,WDR27,1.97E-42,-0.027431528
Exc,ARL6IP4,1.87E-42,0.004570147
Exc,EDRF1,1.72E-42,-0.106701041
Exc,PPP6R2,1.72E-42,0.026973498
Exc,CBFA2T2,1.67E-42,0.071604038
Exc,PLPPR5,1.67E-42,0.001268081
Exc,SRSF8,1.61E-42,-0.106807111
Exc,SEC23B,1.61E-42,-0.22938733
Exc,RPUSD3,1.56E-42,-0.356991852
Exc,SUPT4H1,1.56E-42,-0.437411188
Exc,EPHA5,1.52E-42,0.065360379
Exc,IFNGR2,1.51E-42,-0.014679194
Exc,CNNM1,1.49E-42,-0.003194072
Exc,URM1,1.45E-42,-0.21501401
Exc,TANK,1.44E-42,-0.075607568
Exc,WDR33,1.41E-42,-0.007686906
Exc,ZFHX2,1.35E-42,0.053540672
Exc,KIAA0513,1.33E-42,-0.02615522
Exc,UBE3B,1.29E-42,-0.146886512
Exc,FBXO33,1.28E-42,0.038952365
Exc,INPP5F,1.27E-42,-0.033505581
Exc,ABCA5,1.24E-42,0.041273186
Exc,DNAJB9,1.19E-42,-0.420739727
Exc,CRIP2,1.17E-42,0.161720598
Exc,TMEM50B,1.14E-42,-0.237091452
Exc,SF3A3,1.13E-42,-0.119408995
Exc,MTM1,1.12E-42,-0.099698865
Exc,NEO1,1.12E-42,0.02371263
Exc,KIAA1328,1.10E-42,0.046603926
Exc,PCSK6,1.09E-42,-0.21035918
Exc,EXOC5,1.06E-42,-0.031219372
Exc,PIGN,1.04E-42,-0.016049786
Exc,RPS16,9.99E-43,-0.036683793
Exc,SLC6A15,9.55E-43,-0.043199869
Exc,TXNDC11,9.47E-43,-0.219530908
Exc,FBN1,9.25E-43,0.053616652
Exc,FLYWCH2,8.97E-43,-0.333755853
Exc,MVB12B,8.96E-43,0.062222668
Exc,HDAC3,8.73E-43,-0.061433343
Exc,EPB41L4B,8.40E-43,0.026394842
Exc,CRYAB,8.25E-43,-0.109440489
Exc,FGGY,8.06E-43,-0.214854661
Exc,MROH8,7.99E-43,-0.298761186
Exc,MBD2,7.95E-43,-0.088139317
Exc,USP42,7.70E-43,-0.026311857
Exc,ELOF1,7.47E-43,-0.139018904
Exc,GSTO2,7.43E-43,-0.165423426
Exc,DPM1,7.31E-43,-0.013477964
Exc,FRMD6,7.09E-43,-0.172598431
Exc,PDSS2,6.88E-43,0.039782765
Exc,PDZD11,6.74E-43,-0.751524262
Exc,CDK17,6.52E-43,0.035374027
Exc,TIMM17A,6.46E-43,-0.204670968
Exc,SRI,6.46E-43,0.007540763
Exc,NUP214,6.33E-43,-0.115248212
Exc,CEP164,6.14E-43,-0.133826534
Exc,ACAD9,6.13E-43,-0.265431597
Exc,NIPSNAP3B,5.73E-43,-0.387475721
Exc,TMEM70,5.72E-43,-0.348849829
Exc,ERCC6L2,5.46E-43,0.114145416
Exc,CWC22,5.45E-43,-0.235303419
Exc,TMED8,5.32E-43,-0.016002381
Exc,HELZ,4.88E-43,0.082123236
Exc,MRPL15,4.88E-43,-0.282964566
Exc,SRA1,4.55E-43,-0.161081308
Exc,IFT57,4.45E-43,-0.012318123
Exc,SSU72,4.42E-43,-0.093927601
Exc,LRRC37A2,4.38E-43,-0.130214642
Exc,GGA3,4.35E-43,-0.162930142
Exc,HSPB3,4.34E-43,-0.998201589
Exc,RGL1,4.04E-43,0.059736993
Exc,BMPR2,3.96E-43,-0.033677545
Exc,LAS1L,3.92E-43,-0.228258295
Exc,PIP5K1B,3.90E-43,-0.00363004
Exc,SIMC1,3.89E-43,-0.052777315
Exc,GOLGA7,3.86E-43,-0.311376497
Exc,SLC22A17,3.76E-43,-0.024629373
Exc,NDUFS7,3.69E-43,-0.000656765
Exc,APH1B,3.62E-43,-0.318653984
Exc,SAE1,3.52E-43,-0.037798233
Exc,PTPN3,3.51E-43,-0.161637128
Exc,MRPS18C,3.40E-43,-0.392279254
Exc,POC1B,3.32E-43,-0.195600607
Exc,CLCN4,3.29E-43,-0.031715341
Exc,GSS,3.21E-43,-0.323572196
Exc,TMTC2,3.15E-43,-0.035061031
Exc,CALU,3.11E-43,-0.094545302
Exc,LACE1,3.00E-43,-0.139185771
Exc,FAM189A1,2.95E-43,-0.023999883
Exc,MRPL22,2.95E-43,-0.398403256
Exc,RB1CC1,2.91E-43,0.111125935
Exc,TIMM8B,2.74E-43,-0.52382395
Exc,NCKIPSD,2.73E-43,0.055748031
Exc,TAZ,2.65E-43,-0.117936192
Exc,ZBTB46,2.57E-43,-0.007744566
Exc,DCBLD2,2.55E-43,-0.11802513
Exc,MAP7,2.51E-43,-0.030305043
Exc,CLVS1,2.51E-43,0.080828978
Exc,GK5,2.46E-43,-0.216604181
Exc,PRAF2,2.46E-43,-0.208917715
Exc,EXOSC10,2.46E-43,-0.176755263
Exc,GDAP1L1,2.32E-43,-0.027639942
Exc,LYPLAL1,2.30E-43,-0.080956334
Exc,MRPS6,2.27E-43,-0.192349042
Exc,ZNF429,2.23E-43,-0.226284279
Exc,HEXB,2.07E-43,-0.128562161
Exc,GSTCD,2.01E-43,-0.259869292
Exc,TSC22D2,1.95E-43,-0.068607681
Exc,FAM174A,1.94E-43,-0.266181137
Exc,FAM13A,1.92E-43,0.013683919
Exc,ZNF148,1.92E-43,0.067558056
Exc,CHPT1,1.89E-43,0.032287964
Exc,CTSL,1.87E-43,-0.333248218
Exc,TBC1D12,1.86E-43,-0.331651777
Exc,USP5,1.82E-43,-0.416991546
Exc,TOPBP1,1.80E-43,-0.293885061
Exc,MTMR2,1.79E-43,0.003415689
Exc,SRGAP2B,1.79E-43,-0.239761041
Exc,RAP1B,1.78E-43,-0.245905369
Exc,ST3GAL1,1.78E-43,-0.096054321
Exc,STK38,1.75E-43,-0.096443606
Exc,UBE2J1,1.73E-43,-0.174955879
Exc,PCNX,1.73E-43,0.049311007
Exc,DUSP3,1.70E-43,-0.17463823
Exc,AKAP10,1.69E-43,0.029240707
Exc,MICU3,1.68E-43,-0.04216654
Exc,CSDE1,1.67E-43,0.001527273
Exc,BHLHE40,1.66E-43,-0.169919144
Exc,NIPAL3,1.64E-43,-0.142617996
Exc,LRRC6,1.63E-43,0.011228354
Exc,SRSF4,1.63E-43,-0.035818261
Exc,CAPRIN1,1.62E-43,-0.149388411
Exc,TECR,1.59E-43,-0.061397213
Exc,CEMIP,1.57E-43,-0.092564661
Exc,PRKAR2A,1.50E-43,-0.008187872
Exc,FSIP1,1.49E-43,-0.212481005
Exc,ZNHIT3,1.48E-43,-0.273817915
Exc,C9orf72,1.45E-43,-0.067333078
Exc,C1QTNF4,1.44E-43,-0.070680465
Exc,ZCCHC6,1.43E-43,-0.091614939
Exc,CAPN7,1.38E-43,-0.038739028
Exc,CENPC,1.33E-43,0.013198651
Exc,KRR1,1.33E-43,-0.051328778
Exc,RPL21,1.24E-43,-0.230966581
Exc,USP45,1.20E-43,-0.125115493
Exc,ZNF292,1.18E-43,0.016010909
Exc,SMAP2,1.15E-43,-0.025627703
Exc,AGAP4,1.07E-43,-0.051980549
Exc,RARS2,9.99E-44,-0.192910206
Exc,FAM49A,9.88E-44,-0.037198107
Exc,GTF3A,9.77E-44,-0.039416055
Exc,OFD1,9.71E-44,-0.083633423
Exc,CHIC1,9.69E-44,-0.073366789
Exc,BBX,9.64E-44,0.043781615
Exc,FAM65B,9.56E-44,0.006390267
Exc,CLIP4,9.42E-44,-0.078998929
Exc,RAMP1,9.19E-44,-0.060951621
Exc,CA5B,9.05E-44,-0.074326625
Exc,CEP112,8.98E-44,0.067987656
Exc,PARM1,8.55E-44,-0.09245003
Exc,MTMR3,8.44E-44,-0.031749154
Exc,KIAA0232,8.26E-44,0.029387276
Exc,TAOK3,8.23E-44,0.005229471
Exc,C2CD3,7.71E-44,-0.097830106
Exc,MRPL3,7.65E-44,-0.189057283
Exc,TTC21A,7.59E-44,-0.208118066
Exc,TADA2A,7.53E-44,-0.243799754
Exc,PEX14,7.30E-44,-0.08295064
Exc,TMEM248,7.27E-44,-0.069392548
Exc,SMAP1,7.17E-44,-0.010953223
Exc,CTSF,7.10E-44,-0.1524832
Exc,RMDN3,6.94E-44,-0.04833792
Exc,SNX6,6.76E-44,-0.026541555
Exc,BAZ1B,6.76E-44,0.002875413
Exc,HIATL2,6.67E-44,-0.056217025
Exc,OGFR,6.66E-44,0.022770508
Exc,HSD11B1,6.52E-44,-1.058494518
Exc,HHAT,6.46E-44,-0.017717123
Exc,CTBP2,6.33E-44,-0.109674647
Exc,RFXAP,6.26E-44,-0.244528209
Exc,DNM3,5.88E-44,-0.04256753
Exc,SLC16A7,5.80E-44,0.055347616
Exc,SAP130,5.76E-44,-0.143629123
Exc,ACP1,5.73E-44,-0.342362155
Exc,UNC13B,5.36E-44,-0.086778602
Exc,CHGA,5.24E-44,-0.071569006
Exc,ARNTL,5.17E-44,-0.003835276
Exc,ZCRB1,5.13E-44,-0.280455903
Exc,ALG8,5.07E-44,-0.364969063
Exc,TAB2,4.77E-44,0.010820503
Exc,KIF3B,4.77E-44,-0.050327454
Exc,ST3GAL6,4.63E-44,-0.065640037
Exc,TRIM13,4.61E-44,-0.141273762
Exc,KAT6B,4.50E-44,0.015596774
Exc,MOK,4.27E-44,-0.013113359
Exc,FOS,4.19E-44,-1.852852079
Exc,FAHD2A,4.17E-44,-0.194422514
Exc,DIAPH1,4.01E-44,-0.041279435
Exc,ZSCAN5A,3.99E-44,-0.167095415
Exc,EMC6,3.91E-44,-0.544019602
Exc,SLC1A2,3.76E-44,0.002067776
Exc,NELFCD,3.75E-44,-0.200581239
Exc,AMY2B,3.42E-44,-0.163041258
Exc,MSRB3,3.35E-44,-0.070057845
Exc,BCAN,3.31E-44,-0.277268788
Exc,USE1,3.30E-44,-0.485827304
Exc,DNAJC16,3.17E-44,-0.018138185
Exc,MFHAS1,3.16E-44,0.003103231
Exc,HERPUD1,3.14E-44,-0.124848001
Exc,SRGAP2,3.12E-44,-0.144477803
Exc,KCNMB4,3.06E-44,0.031508312
Exc,FAM133B,3.00E-44,-0.023409317
Exc,LRRTM4,2.98E-44,0.212211187
Exc,ILDR2,2.85E-44,-0.195619904
Exc,UBE2I,2.85E-44,-0.066054531
Exc,PKN2,2.80E-44,0.029520828
Exc,TBC1D9B,2.75E-44,-0.054614872
Exc,TRUB2,2.72E-44,-0.430164823
Exc,IQCB1,2.66E-44,0.006839318
Exc,STYXL1,2.55E-44,-0.021648717
Exc,TMEM135,2.37E-44,0.076080168
Exc,MRPL14,2.37E-44,-0.574975162
Exc,CHCHD1,2.35E-44,-0.285632109
Exc,FBXW11,2.35E-44,-0.043087375
Exc,GLS2,2.30E-44,0.000108844
Exc,FBXO25,2.23E-44,-0.136768274
Exc,HLCS,2.19E-44,-0.035175621
Exc,CNOT6L,2.16E-44,-0.063801467
Exc,ARG2,2.15E-44,-0.231886801
Exc,TCTN3,2.04E-44,-0.191661414
Exc,USP8,1.90E-44,-0.000968766
Exc,RPL18,1.76E-44,-0.018508348
Exc,GNS,1.69E-44,-0.145460566
Exc,PIGC,1.65E-44,-0.485909145
Exc,HIC2,1.64E-44,-0.009355746
Exc,NRBP2,1.63E-44,-0.23041179
Exc,GSKIP,1.52E-44,-0.400611815
Exc,ZNRF3,1.45E-44,0.030862865
Exc,TBC1D30,1.44E-44,-0.196618515
Exc,SACS,1.43E-44,-0.015819095
Exc,VPS13C,1.43E-44,0.023925631
Exc,PRPF4B,1.43E-44,-0.022139479
Exc,CDK19,1.38E-44,0.052522182
Exc,DENND5A,1.37E-44,-0.078268549
Exc,POLK,1.36E-44,-0.043115444
Exc,DCAF5,1.35E-44,0.017828613
Exc,PNPT1,1.34E-44,-0.199108652
Exc,DHX30,1.33E-44,0.057401022
Exc,SHISA6,1.29E-44,-0.286638883
Exc,RNF168,1.29E-44,-0.193186702
Exc,COPE,1.28E-44,-0.324650577
Exc,FTL,1.25E-44,-0.016706714
